rk,TEAM,CONF,RECORD,KADJ EM,adjo,adjo.rank,adjd,adjd.rank,adjt,adjt.rank,luck,luck.rank,sos-adjem,sos-adjem.rank,sos-oppo,sos-oppo.rank,sos-oppd,sos-oppd.rank,ncsos-adjem,ncsos-adjem.rank,seed,conference,KADJ T,adjtempo.rank,KADJ O,adjoe.rank,off-efg%,off-efg%.rank,off-to%,off-to%.rank,off-or%,off-or%.rank,off-ftrate,off-ftrate.rank,KADJ D,adjde.rank,def-efg%,def-efg%.rank,def-to%,def-to%.rank,def-or%,def-or%.rank,def-ftrate,def-ftrate.rank,tempo-adj,tempo-adj.rank,tempo-raw,tempo-raw.rank,off. efficiency-adj,off. efficiency-adj.rank,off. efficiency-raw,off. efficiency-raw.rank,def. efficiency-adj,def. efficiency-adj.rank,def. efficiency-raw,def. efficiency-raw.rank,YEAR,BARTHAG,W,L,WIN%,GAMES
8,Syracuse,BE,30-5,+23.28,114.4,17,91.1,14,71.0,32,+.083,16,+10.32,10,106.6,34,96.3,4,-3.63,242,3,BE,71.0,32,114.4,17,51.9,68,19.3,46,38.2,21,37.6,131,91.1,14,44.3,10,20.3,228,34.4,257,30.0,36,71.0,32,72.7,37,114.4,17,108.9,28,91.1,14,95.4,40,2003,0.9320774393763682,30,5,0.8571428571428571,35
170,TCU,CUSA,9-19,-0.41,106.0,99,106.5,243,71.3,27,-.027,237,+4.80,85,104.2,106,99.4,72,+0.43,146,,CUSA,71.3,27,106.0,99,48.3,212,20.5,118,31.9,168,42.6,47,106.5,243,52.6,281,19.5,278,32.0,154,36.5,154,71.3,27,74.4,16,106.0,99,101.6,159,106.5,243,107.2,281,2003,0.4864738643068607,9,19,0.32142857142857145,28
74,Temple,A10,18-16,+9.34,108.0,68,98.6,97,63.2,291,+.028,92,+8.08,40,106.5,37,98.4,50,+12.80,7,,A10,63.2,291,108.0,68,46.9,255,15.4,1,33.8,108,27.5,317,98.6,97,51.9,263,23.0,85,31.7,142,30.5,47,63.2,291,64.3,298,108.0,68,103.1,117,98.6,97,103.0,221,2003,0.7402348608272169,18,16,0.5294117647058824,34
58,Tennessee,SEC,17-12,+10.99,108.0,66,97.0,71,64.7,268,+.026,98,+8.54,32,106.4,43,97.8,28,-4.46,263,,SEC,64.7,268,108.0,66,51.2,91,22.8,235,33.1,133,37.5,133,97.0,71,47.9,98,19.1,286,27.8,22,32.7,82,64.7,268,66.4,253,108.0,66,102.7,126,97.0,71,99.8,138,2003,0.7747505861797934,17,12,0.5862068965517241,29
230,Tennessee Martin,OVC,10-14,-6.88,100.5,202,107.3,260,69.5,66,+.042,71,-0.98,172,103.5,128,104.5,247,+5.78,44,,OVC,69.5,66,100.5,202,52.1,56,21.1,146,28.0,283,32.7,257,107.3,260,54.2,311,22.9,92,36.5,296,39.2,217,69.5,66,72.1,47,100.5,202,101.5,161,107.3,260,108.0,299,2003,0.32018633734627366,10,14,0.4166666666666667,24
326,Tennessee St.,OVC,1-24,-27.80,91.0,302,118.8,326,75.7,2,-.008,183,-2.94,217,102.4,165,105.3,281,-3.95,251,,OVC,75.7,2,91.0,302,47.9,224,22.0,196,25.5,311,30.8,289,118.8,326,57.1,326,19.7,262,38.4,319,43.2,287,75.7,2,77.7,3,91.0,302,92.7,294,118.8,326,118.9,327,2003,0.04454482541202213,1,24,0.04,25
123,Tennessee Tech,OVC,17-12,+3.86,102.8,157,99.0,106,68.7,87,-.016,207,-2.02,195,102.7,153,104.8,263,+5.87,41,,OVC,68.7,87,102.8,157,52.2,48,25.2,305,37.3,27,46.8,13,99.0,106,47.0,61,21.1,189,30.3,78,41.3,255,68.7,87,71.1,77,102.8,157,103.7,95,99.0,106,98.7,108,2003,0.6066263914222101,17,12,0.5862068965517241,29
7,Texas,B12,26-7,+23.49,119.3,3,95.8,58,69.4,67,-.009,188,+10.36,9,107.1,16,96.7,7,+2.16,104,1,B12,69.4,67,119.3,3,49.3,162,18.4,26,40.9,2,39.8,95,95.8,58,46.6,45,19.5,275,31.1,110,36.0,143,69.4,67,70.9,84,119.3,3,111.6,11,95.8,58,98.0,86,2003,0.9257285488441954,26,7,0.7878787878787878,33
89,Texas A&M,B12,14-14,+6.97,104.4,126,97.4,77,70.4,44,+.022,113,+7.68,46,106.2,47,98.5,51,-5.28,280,,B12,70.4,44,104.4,126,48.7,193,20.4,110,26.7,299,35.6,185,97.4,77,48.9,141,20.2,234,31.4,124,33.4,94,70.4,44,72.4,41,104.4,126,98.8,213,97.4,77,100.0,144,2003,0.6895764354315983,14,14,0.5,28
252,Texas A&M Corpus Chris,ind,11-15,-9.28,99.0,223,108.3,276,72.8,9,+.021,117,-4.88,246,98.9,262,103.7,211,+0.16,153,,ind,72.8,9,99.0,223,48.2,219,22.5,221,33.4,119,41.1,73,108.3,276,53.9,306,22.6,99,32.9,197,34.8,122,72.8,9,75.7,6,99.0,223,99.3,203,108.3,276,105.0,254,2003,0.262593712401079,11,15,0.4230769230769231,26
302,Texas Pan American,ind,6-20,-16.39,89.5,312,105.9,239,64.8,265,-.029,240,-6.04,266,99.0,256,105.0,272,-0.71,171,,ind,64.8,265,89.5,312,43.8,321,22.0,201,32.1,165,35.4,187,105.9,239,50.6,220,21.3,178,32.2,160,39.9,233,64.8,265,67.4,227,89.5,312,89.9,314,105.9,239,102.2,197,2003,0.12620356763043666,6,20,0.23076923076923078,26
260,Texas Southern,SWAC,18-13,-10.45,98.3,238,108.7,281,68.4,104,+.037,75,-12.96,321,94.4,322,107.4,314,-8.09,308,16,SWAC,68.4,104,98.3,238,50.3,129,21.3,162,35.1,75,50.7,2,108.7,281,49.1,149,19.5,276,31.0,105,31.5,61,68.4,104,71.1,76,98.3,238,102.2,137,108.7,281,100.4,152,2003,0.23929849764367744,18,13,0.5806451612903226,31
32,Texas Tech,B12,21-13,+15.89,109.3,53,93.4,26,66.2,197,-.027,233,+8.92,26,106.8,26,97.9,33,-2.11,206,,B12,66.2,197,109.3,53,49.5,155,16.4,3,30.5,221,34.2,217,93.4,26,49.2,153,24.2,35,32.4,175,28.2,15,66.2,197,68.1,187,109.3,53,105.0,77,93.4,26,96.5,57,2003,0.8591028038725244,21,13,0.6176470588235294,34
291,The Citadel,SC,4-20,-14.22,89.8,311,104.0,195,66.1,201,-.079,303,-3.52,225,101.0,202,104.5,250,-3.26,231,,SC,66.1,201,89.8,311,45.8,286,23.5,261,27.7,289,37.0,148,104.0,195,51.1,233,22.5,107,33.7,225,43.0,283,66.1,201,69.4,135,89.8,311,91.0,311,104.0,195,103.0,219,2003,0.15600373445728122,4,20,0.16666666666666666,24
132,Toledo,MAC,13-16,+3.03,103.6,139,100.6,133,67.2,154,-.043,272,+2.63,113,104.6,85,102.0,136,+5.44,49,,MAC,67.2,154,103.6,139,52.8,32,23.3,254,31.5,189,34.2,215,100.6,133,52.1,272,23.0,90,30.6,90,43.1,286,67.2,154,68.8,151,103.6,139,101.8,146,100.6,133,102.2,199,2003,0.5836872018775285,13,16,0.4482758620689655,29
317,Towson,CAA,4-24,-23.81,84.6,323,108.4,278,66.4,190,-.015,206,-3.46,223,99.5,241,103.0,185,-10.40,316,,CAA,66.4,190,84.6,323,46.2,282,30.0,327,29.0,260,29.9,295,108.4,278,49.2,155,18.6,297,37.4,311,30.1,39,66.4,190,67.9,200,84.6,323,84.1,323,108.4,278,106.3,273,2003,0.0546410658762627,4,24,0.14285714285714285,28
99,Troy St.,ASun,25-6,+6.15,106.9,88,100.8,140,70.3,47,+.105,9,-5.20,253,99.3,251,104.5,248,-2.77,222,14,ASun,70.3,47,106.9,88,50.3,127,18.6,30,36.8,40,29.3,303,100.8,140,48.2,111,24.3,33,34.4,260,30.0,37,70.3,47,72.9,32,106.9,88,107.8,41,100.8,140,97.0,66,2003,0.6627755844213583,25,6,0.8064516129032258,31
108,Tulane,CUSA,15-15,+5.36,106.8,90,101.4,151,65.5,236,-.064,293,+3.03,109,102.4,162,99.4,73,-2.33,215,,CUSA,65.5,236,106.8,90,51.9,65,21.1,145,33.2,126,32.1,274,101.4,151,47.7,87,21.5,161,34.2,248,30.1,38,65.5,236,67.9,195,106.8,90,104.0,90,101.4,151,99.4,128,2003,0.644895369680642,15,15,0.5,30
51,Tulsa,WAC,23-10,+13.04,107.9,70,94.9,41,67.4,150,-.061,291,+1.05,139,102.7,155,101.7,124,+4.16,62,13,WAC,67.4,150,107.9,70,52.3,45,20.5,120,32.0,166,32.9,252,94.9,41,44.6,11,20.3,227,31.9,152,32.1,68,67.4,150,68.7,154,107.9,70,106.3,58,94.9,41,94.4,28,2003,0.8140256955480191,23,10,0.696969696969697,33
73,UAB,CUSA,20-13,+9.45,105.2,113,95.8,56,73.9,4,-.008,185,+3.89,94,103.8,123,99.9,86,-7.00,298,,CUSA,73.9,4,105.2,113,49.3,163,19.0,38,29.6,244,31.9,276,95.8,56,49.7,180,27.8,1,36.8,300,46.0,304,73.9,4,74.7,12,105.2,113,101.8,145,95.8,56,96.3,53,2003,0.7458134539076042,20,13,0.6060606060606061,33
119,UC Irvine,BW,19-9,+4.10,103.6,137,99.5,115,65.5,237,+.077,23,-2.03,196,100.8,209,102.9,178,+2.39,98,,BW,65.5,237,103.6,137,49.9,146,21.6,180,33.3,120,40.1,91,99.5,115,48.6,129,22.7,96,29.6,55,41.6,263,65.5,237,65.7,274,103.6,137,103.4,106,99.5,115,98.0,89,2003,0.6140494915178197,19,9,0.6785714285714286,28
268,UC Riverside,BW,5-18,-10.94,98.8,227,109.8,292,67.5,146,+.023,109,+0.75,143,102.0,174,101.3,111,+10.55,16,,BW,67.5,146,98.8,227,48.3,213,24.7,292,30.3,228,36.8,153,109.8,292,53.1,293,21.5,164,35.4,280,42.0,268,67.5,146,68.0,192,98.8,227,96.2,251,109.8,292,108.7,301,2003,0.2289987182390203,5,18,0.21739130434782608,23
95,UC Santa Barbara,BW,18-14,+6.46,104.2,129,97.7,84,61.4,314,-.080,304,-0.90,168,102.1,173,103.0,182,+3.39,76,,BW,61.4,314,104.2,129,51.2,92,20.0,85,28.1,279,39.0,105,97.7,84,46.9,56,21.8,141,30.7,96,38.3,196,61.4,314,61.8,314,104.2,129,103.8,93,97.7,84,96.7,61,2003,0.6771536209752476,18,14,0.5625,32
129,UCF,ASun,20-11,+3.18,102.9,154,99.7,118,65.4,239,-.032,255,-5.67,262,99.7,237,105.3,280,-4.35,261,,ASun,65.4,239,102.9,154,50.9,102,22.5,220,36.3,49,35.8,179,99.7,118,48.4,122,22.4,114,27.2,16,38.4,201,65.4,239,68.2,182,102.9,154,104.7,83,99.7,118,96.0,48,2003,0.5898408761023081,20,11,0.6451612903225806,31
107,UCLA,P10,10-19,+5.46,107.2,84,101.7,156,69.3,69,-.065,294,+9.15,21,107.0,21,97.8,29,+4.89,54,,P10,69.3,69,107.2,84,50.7,115,21.7,183,31.6,181,33.0,250,101.7,156,50.3,204,18.6,296,32.7,190,34.7,116,69.3,69,73.1,30,107.2,84,101.2,168,101.7,156,105.9,263,2003,0.6469576635205222,10,19,0.3448275862068966,29
304,UMBC,NEC,7-20,-16.78,90.0,309,106.8,250,64.9,260,-.057,286,-8.78,296,98.0,278,106.8,305,-1.84,200,,NEC,64.9,260,90.0,309,46.5,268,24.0,273,33.2,129,36.1,171,106.8,250,49.8,183,21.2,182,33.3,210,38.0,193,64.9,260,66.7,247,90.0,309,93.1,290,106.8,250,103.5,229,2003,0.12258182399907457,7,20,0.25925925925925924,27
274,UMKC,MCon,9-20,-11.32,101.8,170,113.1,316,64.7,267,+.005,153,-2.89,215,100.9,205,103.8,212,+0.59,140,,MCon,64.7,267,101.8,170,48.8,187,18.5,28,29.9,236,31.3,284,113.1,316,53.6,299,20.2,237,37.1,307,37.5,182,64.7,267,66.3,258,101.8,170,101.3,167,113.1,316,112.1,323,2003,0.22960972654008266,9,20,0.3103448275862069,29
283,UNC Asheville,BSth,14-17,-12.35,101.2,187,113.5,319,68.0,118,+.119,5,-6.45,272,98.3,272,104.7,262,+11.61,11,16,BSth,68.0,118,101.2,187,48.6,195,22.2,209,32.9,136,36.3,166,113.5,319,52.0,264,18.1,309,36.3,294,37.2,173,68.0,118,70.0,112,101.2,187,100.6,180,113.5,319,110.4,317,2003,0.21096858156387427,14,17,0.45161290322580644,31
248,UNC Greensboro,SC,6-22,-9.03,97.7,247,106.8,249,67.5,142,-.118,323,-3.04,218,100.8,208,103.9,218,+2.21,103,,SC,67.5,142,97.7,247,49.4,161,22.5,222,31.8,171,27.2,320,106.8,249,51.3,244,21.1,186,35.8,288,36.5,155,67.5,142,70.9,82,97.7,247,97.6,238,106.8,249,105.3,259,2003,0.26422016438390733,6,22,0.21428571428571427,28
37,UNC Wilmington,CAA,24-7,+14.62,109.5,49,94.9,43,64.1,279,-.031,248,-2.47,209,99.2,252,101.7,127,-0.81,173,11,CAA,64.1,279,109.5,49,52.0,58,17.1,8,28.0,282,32.7,256,94.9,43,46.0,34,25.3,8,32.1,155,34.7,117,64.1,279,65.9,269,109.5,49,107.6,44,94.9,43,90.3,5,2003,0.8383035835593562,24,7,0.7741935483870968,31
71,UNLV,MWC,21-11,+9.84,108.1,63,98.2,90,70.3,49,+.022,112,+3.16,105,104.6,88,101.4,114,+0.20,152,,MWC,70.3,49,108.1,63,52.3,47,21.6,179,30.6,217,41.9,59,98.2,90,51.1,231,24.6,23,32.4,167,37.0,167,70.3,49,71.1,73,108.1,63,105.8,67,98.2,90,99.6,132,2003,0.751117435829717,21,11,0.65625,32
91,USC,P10,13-17,+6.74,105.2,114,98.4,93,73.3,5,-.055,284,+7.38,49,106.6,35,99.2,66,+0.12,154,,P10,73.3,5,105.2,114,46.4,275,19.6,65,36.3,51,32.4,271,98.4,93,50.9,223,24.0,42,34.1,243,40.0,234,73.3,5,75.6,8,105.2,114,100.7,173,98.4,93,101.4,180,2003,0.6831873868007826,13,17,0.43333333333333335,30
192,UT Arlington,Slnd,14-13,-2.73,97.8,246,100.5,132,62.2,304,+.007,141,-5.69,263,98.0,279,103.7,209,+11.02,14,,Slnd,62.2,304,97.8,246,46.3,278,23.9,272,38.0,24,37.7,128,100.5,132,47.6,84,21.4,173,30.5,89,28.4,19,62.2,304,64.2,299,97.8,246,97.0,244,100.5,132,96.3,55,2003,0.42233842717723663,14,13,0.5185185185185185,27
296,UTEP,WAC,5-24,-15.62,93.4,287,109.0,285,66.3,195,-.032,254,-0.68,163,101.3,190,102.0,135,-8.64,313,,WAC,66.3,195,93.4,287,49.0,177,25.8,312,28.8,264,34.0,220,109.0,285,51.2,238,16.8,324,31.4,121,33.7,96,66.3,195,67.5,220,93.4,287,91.8,304,109.0,285,107.9,296,2003,0.144766779318399,5,24,0.1724137931034483,29
282,UTSA,Slnd,9-17,-12.02,93.8,284,105.8,234,69.7,63,+.032,86,-4.17,239,98.6,269,102.8,171,+11.43,12,,Slnd,69.7,63,93.8,284,46.5,267,23.0,245,25.2,313,42.9,43,105.8,234,48.3,115,19.5,271,31.8,146,40.6,241,69.7,63,70.7,87,93.8,284,92.5,296,105.8,234,101.2,177,2003,0.20029764303155012,9,17,0.34615384615384615,26
44,Utah,MWC,25-8,+14.04,106.6,91,92.6,23,62.1,308,+.069,32,+5.24,75,106.7,29,101.5,119,+1.55,117,9,MWC,62.1,308,106.6,91,51.9,66,20.4,115,30.9,201,36.7,155,92.6,23,46.0,35,20.1,242,27.0,14,44.4,294,62.1,308,62.4,313,106.6,91,105.0,78,92.6,23,95.9,47,2003,0.8346758365026269,25,8,0.7575757575757576,33
88,Utah St.,BW,22-9,+7.41,107.1,85,99.7,117,61.0,315,+.003,159,-2.00,193,101.1,198,103.1,188,-0.07,155,15,BW,61.0,315,107.1,85,49.5,157,20.3,103,38.6,13,38.3,117,99.7,117,49.2,156,20.0,246,26.9,12,29.0,24,61.0,315,61.0,318,107.1,85,107.0,51,99.7,117,97.9,85,2003,0.6949510075357884,22,9,0.7096774193548387,31
121,VCU,CAA,18-10,+4.06,103.4,144,99.3,111,69.1,78,-.009,189,-4.26,240,98.7,267,103.0,183,-6.63,297,,CAA,69.1,78,103.4,144,50.3,130,19.5,57,31.7,176,33.1,244,99.3,111,43.8,5,20.0,249,32.8,193,33.0,86,69.1,78,70.5,94,103.4,144,103.2,112,99.3,111,94.9,34,2003,0.6142666990821544,18,10,0.6428571428571429,28
289,VMI,SC,8-19,-14.10,91.5,299,105.6,229,65.6,231,+.028,93,-3.60,227,100.4,222,104.0,222,-3.07,227,,SC,65.6,231,91.5,299,45.0,302,21.5,176,29.3,252,30.3,293,105.6,229,48.9,140,20.4,221,33.9,234,42.7,279,65.6,231,69.5,131,91.5,299,91.2,308,105.6,229,104.1,241,2003,0.16135601479312883,8,19,0.2962962962962963,27
93,Valparaiso,MCon,20-11,+6.66,103.7,134,97.1,72,65.8,215,+.021,116,-1.52,181,102.6,158,104.1,233,+8.67,22,,MCon,65.8,215,103.7,134,51.8,73,22.2,207,34.4,90,44.6,32,97.1,72,49.1,150,23.1,82,28.9,42,37.8,190,65.8,215,67.4,230,103.7,134,104.1,88,97.1,72,96.7,58,2003,0.6805386909965445,20,11,0.6451612903225806,31
90,Vanderbilt,SEC,11-18,+6.78,103.7,135,96.9,69,69.3,68,-.049,278,+10.95,7,108.4,4,97.4,17,-1.35,185,,SEC,69.3,68,103.7,135,49.2,170,22.4,218,28.2,274,33.6,230,96.9,69,50.1,199,22.1,127,32.4,168,34.1,103,69.3,68,71.3,65,103.7,135,96.5,249,96.9,69,101.0,168,2003,0.685671462331239,11,18,0.3793103448275862,29
150,Vermont,AE,19-11,+1.57,101.1,191,99.5,114,64.4,271,+.019,119,-5.14,251,99.3,249,104.4,245,-2.29,213,16,AE,64.4,271,101.1,191,48.7,188,21.4,168,36.1,57,34.3,214,99.5,114,47.9,99,19.7,261,26.4,8,28.2,14,64.4,271,65.9,268,101.1,191,101.7,150,99.5,114,95.9,45,2003,0.5457351883276413,19,11,0.6333333333333333,30
57,Villanova,BE,15-16,+11.17,106.6,93,95.4,51,68.8,86,-.059,289,+9.49,18,107.0,20,97.5,20,+7.22,29,,BE,68.8,86,106.6,93,47.7,233,22.7,229,38.2,20,38.0,119,95.4,51,50.0,193,23.8,53,31.5,131,42.5,274,68.8,86,70.3,99,106.6,93,100.7,172,95.4,51,98.9,114,2003,0.7818630861429918,15,16,0.4838709677419355,31
82,Virginia,ACC,16-16,+8.20,108.8,61,100.6,135,68.4,101,+.026,96,+10.13,12,107.2,15,97.0,10,+2.09,108,,ACC,68.4,101,108.8,61,51.5,79,23.0,244,35.5,70,34.8,204,100.6,135,49.0,148,18.0,311,32.4,169,34.9,123,68.4,101,71.3,64,108.8,61,102.7,127,100.6,135,104.5,246,2003,0.7111815358113286,16,16,0.5,32
141,Virginia Tech,BE,11-18,+2.34,106.3,97,104.0,191,66.8,176,-.044,274,+6.28,66,105.5,65,99.3,67,-3.48,236,,BE,66.8,176,106.3,97,47.7,237,21.2,153,39.6,5,37.4,135,104.0,191,49.6,177,19.9,255,36.3,293,33.9,99,66.8,176,68.7,161,106.3,97,101.6,156,104.0,191,106.0,266,2003,0.5625593109224404,11,18,0.3793103448275862,29
179,Wagner,NEC,21-11,-1.16,104.7,118,105.9,238,67.6,134,+.049,61,-7.45,282,98.9,261,106.3,294,+2.39,99,15,NEC,67.6,134,104.7,118,53.2,26,21.4,173,35.2,72,33.5,233,105.9,238,51.9,261,21.7,148,30.8,101,30.6,48,67.6,134,70.2,105,104.7,118,107.2,50,105.9,238,102.2,196,2003,0.46728292707864594,21,11,0.65625,32
21,Wake Forest,ACC,25-6,+19.87,114.5,15,94.6,37,67.7,130,+.073,25,+7.83,44,105.8,58,98.0,35,-3.80,249,2,ACC,67.7,130,114.5,15,50.6,118,21.9,189,42.0,1,45.7,24,94.6,37,45.8,29,19.5,274,30.4,79,31.9,67,67.7,130,69.5,130,114.5,15,111.1,13,94.6,37,97.1,67,2003,0.8998491410734881,25,6,0.8064516129032258,31
130,Washington,P10,10-17,+3.12,102.6,158,99.4,112,70.1,51,-.057,287,+6.39,65,105.7,62,99.3,70,-1.70,194,,P10,70.1,51,102.6,158,47.8,230,21.2,156,33.3,124,35.0,200,99.4,112,49.6,168,23.5,63,36.7,298,42.1,271,70.1,51,72.9,31,102.6,158,97.8,230,99.4,112,101.7,188,2003,0.5901019671763552,10,17,0.37037037037037035,27
208,Washington St.,P10,7-20,-4.29,101.5,177,105.8,233,68.7,89,-.012,196,+6.23,68,106.4,38,100.2,89,-4.27,260,,P10,68.7,89,101.5,177,47.5,241,22.2,208,32.9,140,29.5,301,105.8,233,52.4,276,19.7,265,33.7,227,40.8,246,68.7,89,71.7,57,101.5,177,97.3,241,105.8,233,109.1,308,2003,0.38292420464746446,7,20,0.25925925925925924,27
76,Weber St.,BSky,25-5,+8.88,111.4,28,102.5,172,66.5,186,+.073,26,-1.73,185,100.5,219,102.2,151,+1.29,124,12,BSky,66.5,186,111.4,28,52.1,55,18.4,27,32.3,157,47.4,8,102.5,172,51.6,256,23.1,84,30.0,69,31.7,64,66.5,186,67.6,214,111.4,28,110.1,22,102.5,172,100.3,151,2003,0.7226294193117863,25,5,0.8333333333333334,30
113,West Virginia,BE,14-15,+4.71,104.7,120,99.9,126,65.0,253,+.055,49,+7.74,45,106.0,54,98.3,45,-3.49,238,,BE,65.0,253,104.7,120,51.5,85,19.7,68,24.1,318,30.9,285,99.9,126,49.4,160,21.3,179,36.7,299,30.1,40,65.0,253,67.0,238,104.7,120,99.0,207,99.9,126,103.3,226,2003,0.6317399450714886,14,15,0.4827586206896552,29
281,Western Carolina,SC,6-18,-11.94,98.8,228,110.7,300,67.3,151,-.022,221,-3.18,222,100.9,206,104.1,230,+1.43,121,,SC,67.3,151,98.8,228,48.0,222,22.1,203,29.8,239,33.4,237,110.7,300,52.9,291,20.9,201,35.7,287,39.1,214,67.3,151,70.7,91,98.8,228,98.8,212,110.7,300,109.0,306,2003,0.21284655414791454,6,18,0.25,24
306,Western Illinois,MCon,5-21,-17.26,93.5,285,110.7,301,67.0,167,+.050,56,-2.08,200,102.6,156,104.7,261,+2.05,109,,MCon,67.0,167,93.5,285,48.4,209,23.8,267,29.2,255,32.5,266,110.7,301,54.5,317,20.4,220,34.8,269,32.9,84,67.0,167,67.7,210,93.5,285,94.1,277,110.7,301,110.6,318,2003,0.1254373349443449,5,21,0.19230769230769232,26
56,Western Kentucky,SB,24-9,+11.75,108.0,65,96.3,61,67.2,156,+.035,78,+1.09,138,103.1,143,102.0,137,+2.09,107,13,SB,67.2,156,108.0,65,52.7,34,22.0,194,35.7,66,37.3,138,96.3,61,47.5,81,22.8,94,31.8,147,33.8,97,67.2,156,68.3,177,108.0,65,105.9,66,96.3,61,96.2,51,2003,0.7889525925876382,24,9,0.7272727272727273,33
86,Western Michigan,MAC,20-11,+7.66,101.7,174,94.0,30,65.3,242,+.015,124,+1.19,135,104.5,91,103.3,198,+2.71,91,,MAC,65.3,242,101.7,174,47.8,229,20.0,87,36.2,55,38.5,112,94.0,30,47.7,86,26.6,2,30.5,87,44.4,295,65.3,242,66.9,244,101.7,174,101.6,158,94.0,30,94.8,31,2003,0.7120628574195198,20,11,0.6451612903225806,31
131,Wichita St.,MVC,18-12,+3.05,107.7,76,104.6,207,67.7,129,+.050,55,+0.07,151,101.7,184,101.6,122,-6.53,294,,MVC,67.7,129,107.7,76,52.3,46,22.9,238,33.4,116,39.5,98,104.6,207,50.8,222,19.9,253,28.9,40,33.9,98,67.7,129,68.5,172,107.7,76,105.4,71,104.6,207,103.0,220,2003,0.5831867968940119,18,12,0.6,30
273,William & Mary,CAA,12-16,-11.16,100.7,195,111.9,310,62.0,309,+.060,44,-5.87,265,97.2,295,103.0,186,-13.67,326,,CAA,62.0,309,100.7,195,47.5,240,19.4,49,30.8,205,32.5,267,111.9,310,50.1,195,17.1,322,31.2,116,25.6,7,62.0,309,64.1,303,100.7,195,99.5,201,111.9,310,106.0,265,2003,0.2292081395865798,12,16,0.42857142857142855,28
222,Winthrop,BSth,18-10,-5.81,97.1,255,102.9,176,67.4,149,+.055,48,-11.23,313,96.3,312,107.5,316,-4.03,254,,BSth,67.4,149,97.1,255,49.5,156,21.1,147,30.4,226,38.5,113,102.9,176,47.4,79,22.5,104,31.4,123,38.8,210,67.4,149,68.8,153,97.1,255,100.0,187,102.9,176,95.9,46,2003,0.33912698723114726,18,10,0.6428571428571429,28
12,Wisconsin,B10,24-8,+22.07,114.4,16,92.4,21,61.9,310,-.024,228,+6.46,64,106.1,52,99.6,80,-1.01,179,5,B10,61.9,310,114.4,16,52.1,52,16.5,6,30.8,210,35.9,174,92.4,21,47.9,96,21.8,140,26.7,9,24.5,3,61.9,310,63.1,311,114.4,16,111.4,12,92.4,21,94.0,24,2003,0.9210065458530495,24,8,0.75,32
200,Wofford,SC,10-15,-3.75,104.2,128,108.0,270,68.4,105,+.016,122,-0.27,156,102.5,161,102.7,170,+12.94,6,,SC,68.4,105,104.2,128,51.0,98,20.2,96,30.8,207,29.8,297,108.0,270,51.7,259,20.9,199,37.2,308,35.6,133,68.4,105,71.0,80,104.2,128,103.2,113,108.0,270,107.5,285,2003,0.3984519205892351,10,15,0.4,25
216,Wright St.,Horz,9-18,-5.65,102.1,167,107.7,266,66.0,207,+.016,123,+1.17,136,104.1,110,103.0,184,-3.53,240,,Horz,66.0,207,102.1,167,48.5,204,18.0,15,25.8,310,36.3,164,107.7,266,53.3,294,19.9,250,34.4,259,37.9,191,66.0,207,66.8,246,102.1,167,101.3,166,107.7,266,109.0,305,2003,0.35113273059497235,9,18,0.3333333333333333,27
96,Wyoming,MWC,21-11,+6.34,108.5,62,102.2,168,68.0,121,+.082,18,+3.04,108,103.8,122,100.7,100,-2.51,216,,MWC,68.0,121,108.5,62,50.1,141,19.9,77,32.3,156,53.8,1,102.2,168,50.0,193,18.1,305,25.4,3,33.0,87,68.0,121,68.9,147,108.5,62,106.0,65,102.2,168,102.8,217,2003,0.6655024346024264,21,11,0.65625,32
20,Xavier,A10,26-6,+19.88,113.8,19,94.0,29,67.7,131,+.018,120,+4.79,86,105.0,75,100.2,90,+4.81,56,3,A10,67.7,131,113.8,19,50.2,132,18.3,23,38.2,19,40.7,78,94.0,29,46.1,42,19.6,270,31.2,114,22.6,1,67.7,131,69.2,142,113.8,19,110.9,15,94.0,29,94.8,30,2003,0.9000876641659107,26,6,0.8125,32
155,Yale,Ivy,13-13,+0.85,100.1,206,99.2,108,68.7,90,-.038,267,-1.02,174,100.9,203,101.9,133,+5.21,51,,Ivy,68.7,90,100.1,206,50.5,123,22.7,231,27.5,291,36.1,170,99.2,108,48.8,133,22.0,132,28.2,30,31.2,58,68.7,90,68.5,169,100.1,206,98.8,214,99.2,108,96.9,65,2003,0.5259427392369066,13,13,0.5,26
253,Youngstown St.,Horz,7-20,-9.31,93.1,290,102.4,170,65.8,216,+.024,106,+0.86,142,104.3,101,103.5,206,-5.05,273,,Horz,65.8,216,93.1,290,44.4,310,24.2,280,34.8,81,37.8,122,102.4,170,49.6,174,21.4,174,33.8,229,48.4,317,65.8,216,66.9,243,93.1,290,92.3,300,102.4,170,104.0,237,2003,0.25068842047641754,7,20,0.25925925925925924,27
