rk,TEAM,CONF,RECORD,KADJ EM,adjo,adjo.rank,adjd,adjd.rank,adjt,adjt.rank,luck,luck.rank,sos-adjem,sos-adjem.rank,sos-oppo,sos-oppo.rank,sos-oppd,sos-oppd.rank,ncsos-adjem,ncsos-adjem.rank,seed,conference,KADJ T,adjtempo.rank,KADJ O,adjoe.rank,off-efg%,off-efg%.rank,off-to%,off-to%.rank,off-or%,off-or%.rank,off-ftrate,off-ftrate.rank,KADJ D,adjde.rank,def-efg%,def-efg%.rank,def-to%,def-to%.rank,def-or%,def-or%.rank,def-ftrate,def-ftrate.rank,tempo-adj,tempo-adj.rank,tempo-raw,tempo-raw.rank,off. efficiency-adj,off. efficiency-adj.rank,off. efficiency-raw,off. efficiency-raw.rank,def. efficiency-adj,def. efficiency-adj.rank,def. efficiency-raw,def. efficiency-raw.rank,YEAR,BARTHAG,W,L,WIN%,GAMES
16,Syracuse,BE,27-7,+20.98,115.6,14,94.7,33,65.8,180,+.002,155,+6.29,60,106.8,47,100.5,69,-4.57,275,4,BE,65.8,180,115.6,14,52.3,44,19.9,92,40.0,7,38.3,116,94.7,33,45.4,19,21.4,148,34.5,249,32.3,81,65.8,180,66.8,184,115.6,14,111.6,17,94.7,33,96.5,53,2005,0.9083249970367272,27,7,0.7941176470588235,34
97,TCU,CUSA,21-14,+6.59,103.2,157,96.6,54,68.0,92,+.047,63,+4.51,86,105.1,101,100.6,75,-3.39,245,,CUSA,68.0,92,103.2,157,48.3,207,19.9,87,31.5,197,43.4,28,96.6,54,49.1,155,23.5,44,31.5,135,38.1,191,68.0,92,70.0,77,103.2,157,99.6,205,96.6,54,97.4,66,2005,0.6813616118277631,21,14,0.6,35
84,Temple,A10,16-14,+8.53,109.4,63,100.9,126,60.3,316,-.044,267,+4.94,80,105.3,97,100.3,61,+14.45,2,,A10,60.3,316,109.4,63,44.2,312,14.8,1,37.5,30,35.1,206,100.9,126,47.6,82,20.9,178,35.2,280,32.9,90,60.3,316,60.5,323,109.4,63,105.7,71,100.9,126,101.6,174,2005,0.7171018760436156,16,14,0.5333333333333333,30
82,Tennessee,SEC,14-17,+8.89,110.0,53,101.1,131,65.0,212,-.052,281,+8.95,19,107.2,34,98.2,11,+0.41,153,,SEC,65.0,212,110.0,53,52.1,48,20.6,120,30.5,220,33.8,239,101.1,131,52.0,281,21.0,174,31.5,138,34.1,115,65.0,212,66.3,202,110.0,53,103.9,111,101.1,131,103.6,226,2005,0.7251708713076654,14,17,0.45161290322580644,31
304,Tennessee Martin,OVC,6-21,-15.83,96.7,259,112.5,316,67.1,120,-.004,173,-1.50,184,103.5,149,105.0,248,+3.23,84,,OVC,67.1,120,96.7,259,45.0,303,22.2,221,34.2,89,39.0,100,112.5,316,55.2,324,20.4,202,37.4,322,32.8,89,67.1,120,68.1,134,96.7,259,95.9,254,112.5,316,113.0,327,2005,0.1492611284425021,6,21,0.2222222222222222,27
195,Tennessee St.,OVC,14-17,-2.87,105.3,120,108.2,265,69.6,46,+.014,127,+1.60,135,104.9,113,103.3,178,+13.44,5,,OVC,69.6,46,105.3,120,50.5,111,21.7,193,36.0,45,32.0,272,108.2,265,52.5,291,21.2,159,34.7,262,40.3,247,69.6,46,69.9,78,105.3,120,104.0,109,108.2,265,109.0,304,2005,0.4225213744771778,14,17,0.45161290322580644,31
155,Tennessee Tech,OVC,18-11,+0.43,101.3,199,100.8,125,67.6,106,+.008,142,-4.18,245,102.1,192,106.3,291,+2.25,101,,OVC,67.6,106,101.3,199,51.4,74,24.1,295,36.0,47,40.1,77,100.8,125,49.1,156,22.5,90,31.2,121,43.3,289,67.6,106,68.2,130,101.3,199,103.2,125,100.8,125,99.9,122,2005,0.5142218226913825,18,11,0.6206896551724138,29
28,Texas,B12,20-11,+17.01,114.1,24,97.1,61,66.5,146,-.051,279,+6.62,50,107.0,38,100.4,65,-2.46,228,8,B12,66.5,146,114.1,24,52.2,45,20.1,100,37.3,34,41.4,54,97.1,61,45.3,17,18.2,308,31.6,144,31.4,71,66.5,146,68.5,118,114.1,24,111.2,19,97.1,61,99.3,106,2005,0.8647528195819454,20,11,0.6451612903225806,31
46,Texas A&M,B12,21-10,+13.34,112.3,34,98.9,86,64.9,219,+.007,146,+4.05,94,105.0,107,100.9,86,-16.29,328,,B12,64.9,219,112.3,34,54.6,15,20.6,122,32.8,136,47.8,5,98.9,86,46.6,43,21.9,115,29.2,55,46.8,313,64.9,219,66.7,187,112.3,34,108.9,42,98.9,86,98.7,95,2005,0.811722740124243,21,10,0.6774193548387096,31
169,Texas A&M Corpus Chris,ind,20-8,-0.22,104.5,136,104.8,210,66.5,145,+.049,59,-7.70,290,98.2,296,105.9,285,+0.68,141,,ind,66.5,145,104.5,136,54.1,22,24.3,303,34.2,86,36.2,171,104.8,210,48.0,98,22.1,105,31.3,125,34.7,122,66.5,145,67.8,143,104.5,136,105.7,69,104.8,210,97.6,69,2005,0.4917589824803701,20,8,0.7142857142857143,28
277,Texas Pan American,ind,12-16,-12.47,98.1,239,110.6,297,67.4,112,+.018,117,-3.56,231,101.2,218,104.8,238,+0.34,156,,ind,67.4,112,98.1,239,47.2,256,23.8,277,34.3,84,41.9,48,110.6,297,51.0,236,18.7,297,32.9,198,35.7,141,67.4,112,68.2,132,98.1,239,97.5,235,110.6,297,109.3,309,2005,0.2011332866688496,12,16,0.42857142857142855,28
314,Texas Southern,SWAC,11-14,-18.42,93.8,294,112.2,312,67.1,123,+.050,54,-14.85,329,91.1,330,105.9,282,-2.45,227,,SWAC,67.1,123,93.8,294,45.5,291,24.0,291,33.6,105,44.6,18,112.2,312,45.6,21,18.0,312,32.5,187,35.3,135,67.1,123,69.4,91,93.8,294,94.5,272,112.2,312,99.5,110,2005,0.1130600108954191,11,14,0.44,25
255,Texas St.,Slnd,14-14,-9.23,102.1,180,111.4,304,61.7,305,+.031,98,-5.00,260,99.2,274,104.2,217,+0.67,142,,Slnd,61.7,305,102.1,180,50.4,117,22.8,252,32.7,143,37.0,153,111.4,304,50.8,230,19.9,237,34.6,252,35.7,143,61.7,305,64.7,264,102.1,180,101.5,156,111.4,304,107.3,285,2005,0.2684486188777067,14,14,0.5,28
32,Texas Tech,B12,22-11,+15.47,110.3,50,94.8,36,69.0,55,+.037,81,+8.93,20,108.8,5,99.9,51,-3.94,256,6,B12,69.0,55,110.3,50,51.3,76,18.1,27,30.3,225,35.6,192,94.8,36,49.4,168,23.9,37,33.5,220,27.9,19,69.0,55,70.5,63,110.3,50,108.1,50,94.8,36,98.3,85,2005,0.8508771055630222,22,11,0.6666666666666666,33
303,The Citadel,SC,12-16,-15.78,90.7,312,106.5,237,68.3,79,+.012,130,-5.93,267,98.9,283,104.8,242,-14.88,327,,SC,68.3,79,90.7,312,45.4,294,24.7,311,31.6,192,38.3,119,106.5,237,48.4,121,21.6,134,31.8,153,43.6,292,68.3,79,70.7,55,90.7,312,90.8,311,106.5,237,101.9,186,2005,0.13625402717017787,12,16,0.42857142857142855,28
88,Toledo,MAC,16-13,+7.85,107.4,85,99.5,93,65.7,188,-.028,241,+4.17,92,105.6,87,101.4,98,+5.75,40,,MAC,65.7,188,107.4,85,51.2,79,20.8,135,30.2,232,33.2,252,99.5,93,49.4,169,24.4,27,36.6,307,46.5,311,65.7,188,66.7,189,107.4,85,103.8,114,99.5,93,101.1,157,2005,0.7065380742313467,16,13,0.5517241379310345,29
298,Towson,CAA,5-24,-15.02,96.0,265,111.0,299,64.3,238,-.062,294,-3.44,227,99.7,255,103.2,171,-6.39,295,,CAA,64.3,238,96.0,265,45.0,305,21.5,186,31.3,203,35.9,181,111.0,299,49.9,195,17.8,314,34.7,261,42.9,284,64.3,238,65.3,246,96.0,265,94.6,270,111.0,299,107.1,280,2005,0.15847843495587532,5,24,0.1724137931034483,29
263,Troy,ASun,12-18,-9.95,104.6,134,114.6,325,68.8,64,-.008,182,-6.15,269,99.1,277,105.3,261,+6.91,28,,ASun,68.8,64,104.6,134,51.7,61,17.4,12,24.9,314,25.0,327,114.6,325,55.6,327,24.9,17,39.5,327,33.4,103,68.8,64,70.7,56,104.6,134,104.0,107,114.6,325,110.3,319,2005,0.25922531099714874,12,18,0.4,30
247,Tulane,CUSA,10-18,-8.56,98.9,228,107.5,253,67.7,104,+.019,114,+1.85,128,102.9,165,101.1,90,-11.62,324,,CUSA,67.7,104,98.9,228,48.2,218,24.7,310,32.6,146,32.1,269,107.5,253,48.2,110,15.8,330,35.1,276,38.7,208,67.7,104,69.2,98,98.9,228,95.7,257,107.5,253,106.1,268,2005,0.2771007903134508,10,18,0.35714285714285715,28
177,Tulsa,WAC,9-20,-1.10,99.5,222,100.6,119,69.5,47,-.170,330,+0.18,152,103.2,155,103.0,155,-2.13,220,,WAC,69.5,47,99.5,222,49.5,162,20.7,130,26.5,301,34.0,233,100.6,119,47.5,72,20.5,201,29.3,58,45.4,305,69.5,47,71.3,38,99.5,222,98.4,227,100.6,119,99.5,111,2005,0.46843252964575505,9,20,0.3103448275862069,29
51,UAB,CUSA,22-11,+12.51,109.2,67,96.7,55,71.0,24,-.001,161,+4.75,82,105.5,90,100.7,80,+1.33,120,11,CUSA,71.0,24,109.2,67,50.5,109,18.0,24,30.3,228,38.9,104,96.7,55,50.4,220,27.3,5,37.1,315,39.9,240,71.0,24,72.7,24,109.2,67,106.0,64,96.7,55,98.4,90,2005,0.8018707913105155,22,11,0.6666666666666666,33
265,UC Davis,ind,11-17,-10.18,101.6,191,111.8,306,64.1,247,+.013,128,-3.69,236,100.6,233,104.3,218,-2.28,223,,ind,64.1,247,101.6,191,51.0,90,21.0,152,23.4,323,34.4,220,111.8,306,56.7,330,22.0,114,31.2,123,49.6,322,64.1,247,65.2,254,101.6,191,100.9,177,111.8,306,109.5,312,2005,0.24970573953376834,11,17,0.39285714285714285,28
187,UC Irvine,BW,16-13,-2.13,102.6,167,104.7,208,64.9,222,+.053,52,-2.30,196,101.5,208,103.8,202,-4.16,261,,BW,64.9,222,102.6,167,50.6,104,20.1,98,29.0,262,35.7,190,104.7,208,48.3,115,17.4,318,29.1,52,34.0,112,64.9,222,65.8,224,102.6,167,101.6,155,104.7,208,102.6,205,2005,0.4420112099306418,16,13,0.5517241379310345,29
268,UC Riverside,BW,9-19,-10.48,93.8,293,104.3,195,64.7,229,+.010,136,-1.96,192,102.1,193,104.1,212,-4.51,273,,BW,64.7,229,93.8,293,46.3,281,23.1,261,27.8,278,36.9,156,104.3,195,48.1,100,19.4,268,31.9,163,37.0,162,64.7,229,66.0,216,93.8,293,92.4,295,104.3,195,101.8,181,2005,0.22789688903619634,9,19,0.32142857142857145,28
212,UC Santa Barbara,BW,11-18,-5.18,96.4,260,101.6,142,60.8,313,-.010,189,-0.19,156,103.1,159,103.3,181,+2.27,98,,BW,60.8,313,96.4,260,46.9,263,19.9,89,28.9,264,35.7,191,101.6,142,49.8,189,23.0,61,34.0,233,34.0,114,60.8,313,61.9,313,96.4,260,95.4,262,101.6,142,101.4,166,2005,0.35338811075887505,11,18,0.3793103448275862,29
192,UCF,ASun,24-9,-2.56,105.0,126,107.6,254,60.1,317,+.067,34,-8.61,304,99.0,280,107.7,325,-4.62,276,15,ASun,60.1,317,105.0,126,53.8,24,23.0,259,38.5,19,36.9,154,107.6,254,48.4,120,18.5,301,31.0,110,40.6,250,60.1,317,62.6,305,105.0,126,108.3,46,107.6,254,103.6,227,2005,0.4301367049771927,24,9,0.7272727272727273,33
68,UCLA,P10,18-11,+10.74,107.8,80,97.1,58,69.2,49,+.036,87,+6.73,48,106.7,49,100.0,54,-0.43,173,11,P10,69.2,49,107.8,80,50.9,94,21.9,208,33.1,123,38.3,115,97.1,58,49.4,172,19.7,249,28.8,46,33.0,96,69.2,49,70.7,51,107.8,80,103.3,124,97.1,58,100.1,127,2005,0.7689101019978215,18,11,0.6206896551724138,29
287,UMBC,AE,11-18,-13.48,94.2,290,107.7,259,63.7,261,+.065,38,-5.40,263,98.8,285,104.2,214,-13.15,326,,AE,63.7,261,94.2,290,44.1,313,19.8,83,31.6,194,34.2,226,107.7,259,48.5,123,20.3,214,32.2,177,39.5,231,63.7,261,64.8,261,94.2,290,93.2,286,107.7,259,102.9,211,2005,0.1765079279256502,11,18,0.3793103448275862,29
181,UMKC,MCon,16-12,-1.68,106.0,109,107.7,260,66.9,127,+.030,100,-2.87,210,103.5,151,106.4,296,+1.48,117,,MCon,66.9,127,106.0,109,51.3,78,18.4,30,32.8,137,36.5,162,107.7,260,51.8,268,19.4,261,36.2,302,31.4,70,66.9,127,67.1,173,106.0,109,108.0,51,107.7,260,107.7,289,2005,0.4543845306747488,16,12,0.5714285714285714,28
264,UNC Asheville,BSth,11-17,-10.12,101.0,204,111.2,301,68.6,69,-.009,185,-4.54,251,100.0,250,104.5,227,+11.07,10,,BSth,68.6,69,101.0,204,48.3,215,22.3,229,32.4,156,33.4,245,111.2,301,51.9,276,19.7,246,37.0,313,36.2,146,68.6,69,70.2,70,101.0,204,99.8,201,111.2,301,108.5,301,2005,0.24854013733117605,11,17,0.39285714285714285,28
208,UNC Greensboro,SC,18-12,-4.89,98.1,238,103.0,170,69.8,40,+.140,1,-3.19,215,100.5,235,103.7,193,+5.78,39,,SC,69.8,40,98.1,238,47.2,252,24.0,292,31.8,182,40.4,74,103.0,170,48.3,116,22.2,100,40.8,330,26.9,11,69.8,40,72.8,23,98.1,238,95.8,255,103.0,170,100.9,152,2005,0.36342514934993153,18,12,0.6,30
156,UNC Wilmington,CAA,19-10,+0.39,100.0,216,99.6,95,62.7,293,+.076,27,-3.30,223,101.5,209,104.8,240,-5.06,284,,CAA,62.7,293,100.0,216,46.9,265,17.7,19,29.6,245,33.5,244,99.6,95,49.8,187,21.6,135,27.2,20,41.0,254,62.7,293,64.2,281,100.0,216,100.7,183,99.6,95,97.6,71,2005,0.5115210218938833,19,10,0.6551724137931034,29
90,UNLV,MWC,17-14,+7.04,107.3,91,100.2,110,69.1,50,+.030,101,+6.03,64,106.8,45,100.8,81,+3.02,88,,MWC,69.1,50,107.3,91,50.4,114,20.5,116,30.9,210,34.8,212,100.2,110,49.1,153,20.3,213,31.1,115,38.4,196,69.1,50,69.3,95,107.3,91,103.4,122,100.2,110,103.2,220,2005,0.6872502844995863,17,14,0.5483870967741935,31
115,USC,P10,12-17,+4.57,107.7,81,103.2,176,70.3,35,-.018,211,+7.11,41,106.4,59,99.3,32,+1.44,118,,P10,70.3,35,107.7,81,51.2,80,22.2,223,35.3,61,29.3,311,103.2,176,52.7,293,21.7,128,32.9,196,42.6,276,70.3,35,72.8,22,107.7,81,101.7,148,103.2,176,105.2,256,2005,0.6203015646294534,12,17,0.41379310344827586,29
252,UT Arlington,Slnd,13-15,-8.94,96.9,256,105.9,229,68.4,77,+.012,133,-3.37,224,101.3,212,104.6,231,+7.29,25,,Slnd,68.4,77,96.9,256,51.2,81,26.6,328,29.5,247,48.6,3,105.9,229,49.0,149,19.8,243,32.3,180,38.3,195,68.4,77,71.4,37,96.9,256,96.5,243,105.9,229,103.1,216,2005,0.2647584979122536,13,15,0.4642857142857143,28
58,UTEP,WAC,27-8,+11.62,112.7,32,101.1,130,65.9,172,+.015,125,-0.68,169,102.2,190,102.9,150,-5.30,290,11,WAC,65.9,172,112.7,32,51.5,68,18.0,26,31.8,185,39.4,93,101.1,130,49.6,179,22.2,101,30.9,105,31.4,68,65.9,172,66.9,177,112.7,32,111.7,16,101.1,130,98.9,102,2005,0.7771478195891692,27,8,0.7714285714285715,35
200,UTSA,Slnd,15-13,-3.35,100.4,211,103.8,188,72.8,9,-.006,176,-3.67,235,101.2,220,104.9,243,+5.14,47,,Slnd,72.8,9,100.4,211,50.0,134,23.3,265,35.7,54,41.3,55,103.8,188,48.1,99,19.2,279,30.5,93,34.7,121,72.8,9,74.7,7,100.4,211,100.8,180,103.8,188,101.4,165,2005,0.40540515767721924,15,13,0.5357142857142857,28
20,Utah,MWC,29-6,+20.33,113.1,28,92.7,19,59.1,325,+.032,95,+3.60,101,105.9,78,102.3,133,-4.04,259,6,MWC,59.1,325,113.1,28,55.3,10,23.9,283,39.3,13,47.0,7,92.7,19,47.9,91,19.5,260,23.6,1,24.9,6,59.1,325,60.2,325,113.1,28,110.6,26,92.7,19,94.7,34,2005,0.907827701675712,29,6,0.8285714285714286,35
21,Utah St.,BW,24-8,+19.62,116.0,12,96.4,52,61.1,311,-.094,320,-2.48,201,101.3,213,103.8,200,-4.48,272,14,BW,61.1,311,116.0,12,58.2,2,19.8,82,33.2,121,38.2,123,96.4,52,45.3,18,19.2,277,26.8,15,23.3,2,61.1,311,61.9,311,116.0,12,116.1,4,96.4,52,92.9,15,2005,0.8936392810579704,24,8,0.75,32
225,Utah Valley St.,ind,16-12,-6.51,101.2,202,107.7,258,62.1,300,+.040,76,-8.49,302,98.4,292,106.9,307,-4.38,266,,ind,62.1,300,101.2,202,48.1,226,17.2,9,29.6,244,31.6,277,107.7,258,49.5,175,20.3,210,34.6,253,34.3,118,62.1,300,64.4,273,101.2,202,103.1,126,107.7,258,103.1,218,2005,0.32829988394345533,16,12,0.5714285714285714,28
122,VCU,CAA,19-13,+4.04,105.6,118,101.5,139,65.6,191,-.034,252,-1.98,193,101.2,216,103.2,173,+1.67,114,,CAA,65.6,191,105.6,118,49.8,148,18.9,50,31.5,200,35.4,196,101.5,139,46.9,56,21.2,162,32.0,167,42.8,280,65.6,191,66.4,201,105.6,118,104.4,100,101.5,139,98.4,88,2005,0.6119211959208091,19,13,0.59375,32
316,VMI,BSth,9-18,-18.53,91.4,310,109.9,292,66.7,135,-.002,168,-9.51,307,97.5,306,107.0,311,-9.51,314,,BSth,66.7,135,91.4,310,47.2,257,24.2,299,29.4,250,37.6,136,109.9,292,50.2,212,20.7,189,36.2,301,33.9,110,66.7,135,68.4,125,91.4,310,93.0,288,109.9,292,104.3,241,2005,0.10719276841719737,9,18,0.3333333333333333,27
196,Valparaiso,MCon,15-16,-2.95,104.6,133,107.6,255,65.5,193,+.067,33,-0.72,172,103.8,141,104.5,226,+5.87,36,,MCon,65.5,193,104.6,133,51.7,62,22.4,232,31.5,195,37.9,126,107.6,255,51.3,250,17.1,323,30.1,76,36.5,153,65.5,193,66.7,190,104.6,133,104.1,104,107.6,255,108.2,297,2005,0.41941225510304686,15,16,0.4838709677419355,31
33,Vanderbilt,SEC,20-14,+15.31,111.0,49,95.7,43,65.8,179,-.053,283,+6.82,47,106.4,58,99.6,39,-0.02,164,,SEC,65.8,179,111.0,49,55.1,13,21.2,167,29.0,260,29.9,305,95.7,43,47.6,80,20.9,177,30.0,72,41.4,261,65.8,179,66.9,182,111.0,49,106.4,58,95.7,43,97.3,62,2005,0.8462630061253957,20,14,0.5882352941176471,34
43,Vermont,AE,25-7,+13.53,111.3,46,97.8,72,64.7,230,+.032,96,-1.71,186,100.7,231,102.4,135,+5.11,48,13,AE,64.7,230,111.3,46,50.7,100,17.9,21,34.2,85,31.4,279,97.8,72,46.6,46,19.3,270,25.7,7,27.0,13,64.7,230,65.4,243,111.3,46,109.8,32,97.8,72,94.6,31,2005,0.8156281385558933,25,7,0.78125,32
7,Villanova,BE,24-8,+25.02,114.7,19,89.7,6,67.0,126,-.054,285,+9.16,17,107.9,21,98.7,19,-0.89,182,5,BE,67.0,126,114.7,19,49.7,151,19.0,54,40.2,6,37.6,133,89.7,6,44.8,13,23.8,39,31.6,146,38.6,203,67.0,126,66.1,209,114.7,19,110.2,28,89.7,6,93.8,27,2005,0.9441315892002483,24,8,0.75,32
89,Virginia,ACC,14-15,+7.47,107.1,93,99.7,96,68.0,91,+.059,46,+11.11,3,109.5,1,98.4,15,+1.06,133,,ACC,68.0,91,107.1,93,48.4,200,18.7,37,28.3,270,36.2,170,99.7,96,51.4,252,19.5,256,32.7,190,39.6,235,68.0,91,70.7,53,107.1,93,101.0,176,99.7,96,105.0,253,2005,0.6949510075357884,14,15,0.4827586206896552,29
94,Virginia Tech,ACC,16-14,+6.70,104.9,127,98.2,75,65.9,173,+.036,85,+7.47,37,106.1,69,98.6,17,-12.62,325,,ACC,65.9,173,104.9,127,47.4,245,18.9,51,32.7,142,34.1,230,98.2,75,50.3,214,24.8,19,35.0,269,39.1,221,65.9,173,69.0,104,104.9,127,99.5,206,98.2,75,99.7,116,2005,0.6811398306821657,16,14,0.5333333333333333,30
254,Wagner,NEC,13-17,-9.06,94.3,289,103.3,180,62.9,289,+.018,118,-6.31,272,100.2,244,106.5,298,+2.48,93,,NEC,62.9,289,94.3,289,46.8,268,21.8,199,34.6,74,33.8,235,103.3,180,49.9,196,19.1,284,24.7,3,30.1,43,62.9,289,64.3,279,94.3,289,96.1,250,103.3,180,100.8,148,2005,0.25955242202655426,13,17,0.43333333333333335,30
8,Wake Forest,ACC,27-6,+24.86,124.3,1,99.5,89,68.9,56,+.046,65,+10.94,4,108.4,13,97.5,4,+4.87,51,2,ACC,68.9,56,124.3,1,55.5,9,20.1,97,39.6,9,46.1,12,99.5,89,49.9,197,20.0,230,30.1,74,32.4,83,68.9,56,71.6,33,124.3,1,116.6,2,99.5,89,101.9,185,2005,0.9281900909125966,27,6,0.8181818181818182,33
14,Washington,P10,29-6,+22.18,120.6,5,98.4,80,71.9,14,+.060,43,+8.61,23,107.5,26,98.9,20,+6.73,29,1,P10,71.9,14,120.6,5,54.4,19,19.0,55,40.3,5,33.3,251,98.4,80,50.6,223,23.9,38,34.3,241,38.8,213,71.9,14,74.1,11,120.6,5,115.6,6,98.4,80,100.0,124,2005,0.9120994142665123,29,6,0.8285714285714286,35
79,Washington St.,P10,12-16,+9.14,96.0,264,86.9,1,57.8,327,-.048,271,+8.67,22,108.5,11,99.8,49,+5.63,44,,P10,57.8,327,96.0,264,45.9,285,22.1,214,25.1,313,26.6,323,86.9,1,45.5,20,24.0,35,30.7,97,39.0,215,57.8,327,60.8,320,96.0,264,90.1,316,86.9,1,91.3,6,2005,0.7586489846888129,12,16,0.42857142857142855,28
245,Weber St.,BSky,14-16,-8.32,101.2,200,109.6,286,62.9,290,+.010,138,-6.40,275,98.7,286,105.1,253,-2.63,232,,BSky,62.9,290,101.2,200,48.9,184,20.6,126,31.4,201,33.7,242,109.6,286,52.0,280,17.2,320,26.0,11,27.8,17,62.9,290,64.3,278,101.2,200,101.1,169,109.6,286,104.4,243,2005,0.2855707622050299,14,16,0.4666666666666667,30
35,West Virginia,BE,24-11,+15.00,114.1,25,99.1,88,63.6,265,+.082,19,+9.14,18,108.6,9,99.5,35,-7.33,304,7,BE,63.6,265,114.1,25,53.2,31,17.6,15,28.3,273,31.1,285,99.1,88,50.9,234,22.9,67,34.4,243,31.9,77,63.6,265,64.2,280,114.1,25,109.5,33,99.1,88,103.2,219,2005,0.8349160265873483,24,11,0.6857142857142857,35
295,Western Carolina,SC,8-22,-14.34,92.6,302,106.9,242,70.5,32,-.004,172,-2.57,203,101.5,207,104.1,211,+4.51,59,,SC,70.5,32,92.6,302,45.8,286,24.5,308,32.4,158,33.3,249,106.9,242,49.6,180,20.7,191,35.5,286,37.1,169,70.5,32,73.3,18,92.6,302,90.7,312,106.9,242,104.6,245,2005,0.16091256406805665,8,22,0.26666666666666666,30
206,Western Illinois,MCon,11-17,-4.71,100.0,215,104.7,204,64.1,251,-.054,286,-0.95,176,104.6,118,105.6,269,+5.81,38,,MCon,64.1,251,100.0,215,50.6,107,23.2,262,31.3,204,41.8,51,104.7,204,52.1,284,21.4,143,31.2,120,31.4,67,64.1,251,65.1,256,100.0,215,100.3,190,104.7,204,105.2,257,2005,0.37094084014918643,11,17,0.39285714285714285,28
86,Western Kentucky,SB,22-9,+8.03,112.8,31,104.8,211,66.4,148,-.022,221,-0.33,158,102.8,174,103.1,163,-1.75,211,,SB,66.4,148,112.8,31,52.5,41,19.1,57,37.9,24,32.1,271,104.8,211,52.0,282,24.2,33,35.9,296,35.1,130,66.4,148,67.3,164,112.8,31,111.2,18,104.8,211,103.0,213,2005,0.6997209749643072,22,9,0.7096774193548387,31
63,Western Michigan,MAC,20-13,+11.14,111.6,43,100.4,114,64.9,217,-.067,300,+3.27,105,105.3,95,102.0,111,+1.87,110,,MAC,64.9,217,111.6,43,49.2,175,19.5,71,38.4,20,38.9,101,100.4,114,50.1,201,20.6,198,30.9,107,30.2,46,64.9,217,65.9,223,111.6,43,109.0,41,100.4,114,100.8,150,2005,0.7713988355262095,20,13,0.6060606060606061,33
47,Wichita St.,MVC,22-10,+13.15,113.6,27,100.5,116,64.4,234,-.013,195,+4.74,83,105.6,86,100.9,83,-0.68,178,,MVC,64.4,234,113.6,27,53.8,23,21.2,163,33.9,97,45.3,15,100.5,116,48.3,111,17.1,322,26.0,10,37.7,182,64.4,234,65.3,247,113.6,27,110.3,27,100.5,116,102.5,197,2005,0.8036155011582147,22,10,0.6875,32
290,William & Mary,CAA,8-21,-13.85,94.4,288,108.2,266,66.7,132,-.036,256,-3.51,229,100.2,243,103.7,198,-8.50,312,,CAA,66.7,132,94.4,288,46.1,283,24.9,316,31.8,181,43.8,25,108.2,266,51.5,256,18.0,313,31.9,165,33.1,97,66.7,132,68.0,139,94.4,288,93.6,282,108.2,266,106.3,269,2005,0.17234995638510114,8,21,0.27586206896551724,29
108,Winthrop,BSth,27-6,+4.97,101.5,195,96.5,53,63.1,286,+.065,36,-7.69,289,99.6,262,107.3,317,+2.26,100,14,BSth,63.1,286,101.5,195,50.2,123,21.3,173,33.1,126,41.1,61,96.5,53,46.4,38,22.7,72,26.5,13,40.1,243,63.1,286,63.8,285,101.5,195,103.8,115,96.5,53,92.3,10,2005,0.6412817362113648,27,6,0.8181818181818182,33
17,Wisconsin,B10,25-9,+20.81,112.0,39,91.2,11,62.8,291,+.042,71,+10.24,9,108.5,10,98.3,12,+1.27,122,6,B10,62.8,291,112.0,39,51.0,89,17.9,22,29.0,261,38.3,117,91.2,11,47.3,67,18.4,304,24.2,2,27.9,20,62.8,291,63.4,295,112.0,39,106.3,61,91.2,11,95.4,39,2005,0.9139309942853467,25,9,0.7352941176470589,34
223,Wofford,SC,14-14,-6.24,102.2,178,108.4,269,66.7,136,+.010,137,-3.19,216,100.4,236,103.6,191,+4.51,60,,SC,66.7,136,102.2,178,50.1,128,19.6,73,27.5,285,37.0,152,108.4,269,51.3,249,22.5,89,35.6,289,33.3,100,66.7,136,68.6,115,102.2,178,100.6,185,108.4,269,104.8,248,2005,0.3368622307963232,14,14,0.5,28
172,Wright St.,Horz,15-15,-0.52,104.6,135,105.1,218,61.1,310,+.023,109,+0.59,147,103.8,142,103.2,172,+2.87,89,,Horz,61.1,310,104.6,135,50.9,95,21.7,194,33.3,118,41.1,62,105.1,218,51.5,258,19.1,281,27.8,29,27.2,14,61.1,310,61.2,318,104.6,135,102.8,127,105.1,218,104.0,233,2005,0.48629334704208915,15,15,0.5,30
110,Wyoming,MWC,15-13,+4.83,105.2,123,100.4,113,68.7,66,+.044,69,+4.54,84,105.1,102,100.5,72,+0.61,147,,MWC,68.7,66,105.2,123,49.3,168,22.9,254,35.0,68,44.4,19,100.4,113,48.5,122,19.5,258,28.1,32,40.1,242,68.7,66,68.6,114,105.2,123,101.2,166,100.4,113,101.5,173,2005,0.6311288324742182,15,13,0.5357142857142857,28
81,Xavier,A10,17-12,+9.05,111.5,44,102.4,158,63.1,284,-.087,316,+0.76,144,103.1,162,102.3,131,+3.06,87,,A10,63.1,284,111.5,44,52.4,43,21.2,162,35.9,49,39.8,81,102.4,158,49.4,170,20.2,221,31.5,137,34.9,128,63.1,284,62.8,302,111.5,44,109.3,37,102.4,158,101.5,168,2005,0.7269267417977067,17,12,0.5862068965517241,29
